白名单,#genre#
凤凰电影,http://hao6688.3322.org:30066/stream/channelid/1776639112?ticket=1702a2c002bcd734ff936cd6c06c359b489b63c4&profile=pass
HOY77,https://cdn.163189.xyz/163189/hoy
NOW,http://hao6688.3322.org:30066/stream/channelid/1202446510?ticket=813edb83caf88d8bc0dd49f6e4cc57baf86c8a55&profile=pass
TVB1,https://cdn6.163189.xyz/163189/tvb1
TVBJ,https://cdn6.163189.xyz/163189/j1
TVB+,https://test.946985.filegear-sg.me/proxy/3a86cf8198b275f1
TVB翡翠广电,https://cdn6.163189.xyz/163189/fct
TVB翡翠剧集,https://cdn6.163189.xyz/163189/tvbd
TVB功夫,https://test.946985.filegear-sg.me/proxy/053a2600decdc855
TVB华丽翡翠,https://cdn6.163189.xyz/163189/jade
TVB黄金华剧,https://iptv.852851.xyz/ch/bcc1153e60543383e03929cf124bc34c/master.m3u8
TVB黄金华剧,https://test.946985.filegear-sg.me/proxy/71437ba51fed3c5a
TVB武侠,https://cdn6.163189.xyz/163189/yzwx
PopC,https://test.946985.filegear-sg.me/proxy/fb7577c5b9a8b260
ZooMoo,https://test.946985.filegear-sg.me/proxy/2f092e1eb3f2096a
NOW爆谷,https://iptv.852851.xyz/ch/68527adcbbc4f6f0c815314a24d71aaf/master.m3u8
NOW爆谷,https://test.946985.filegear-sg.me/proxy/9be13a85b8220ace
NOW星影,https://iptv.852851.xyz/ch/d435662d54b451d96cdb1bc534b4de82/master.m3u8
NOW星影,https://test.946985.filegear-sg.me/proxy/3e3cc9dee7cb56fe
天映,https://cdn10.163189.xyz/stream/163189/typd/
澳门体育,https://cdn6.163189.xyz/163189/amty
澳门综艺,https://cdn6.163189.xyz/163189/amzy
TVBSNewS,http://jnzq.ohoyee.com:9080/live/xingjiaoge-tvbsxw.m3u8
TVBS,https://iptv.852851.xyz/ch/490e01bc4bc49c735fdf421170bb4536/master.m3u8
非凡商业,https://test.946985.filegear-sg.me/proxy/629464cbab286204
寰宇财经,https://test.946985.filegear-sg.me/proxy/c427d066bb77ec5e
寰宇新闻台湾,https://iptv.852851.xyz/ch/c923b10e6ed936189a40933fbd841da9/master.m3u8
寰宇新闻台湾,https://test.946985.filegear-sg.me/proxy/4ace94671a5149bf
年代新闻,https://test.946985.filegear-sg.me/proxy/694dc160bf6ea8b0
台视财经,https://test.946985.filegear-sg.me/proxy/220ddda4de17470a
第1商业,https://test.946985.filegear-sg.me/proxy/063cbe762e52c0fc
倪珍播新闻,https://test.946985.filegear-sg.me/proxy/55da9c036e680aee
AXN,http://hao6688.3322.org:30066/stream/channelid/843456280?ticket=3b36e3d97b41957376702ef15837c5d6961ed8d6&profile=pass
CINEMAX,http://hao6688.3322.org:30066/stream/channelid/1339446993?ticket=30ba8f6bae64aebd2912effee30232358c195ccf&profile=pass
CLASSICA,https://test.946985.filegear-sg.me/proxy/fce034cd719278fc
DayStar,https://test.946985.filegear-sg.me/proxy/1aa1ef2c3e0a9a15
ELTV生活英语,https://test.946985.filegear-sg.me/proxy/e4b733d6f622acd5
GINXEsportsTV,https://test.946985.filegear-sg.me/proxy/25bcb8604b848db6
HITS,http://220.135.64.124:5050/4gtv-live620/index.m3u8?proxy=true
HITS,https://iptv.852851.xyz/ch/33cd3aa3235f1e08dc5b94bb3dde1bbb/master.m3u8
MezzoLive,https://test.946985.filegear-sg.me/proxy/2db62c2c3ae397fb
MyCinemaEurope,https://test.946985.filegear-sg.me/proxy/81f1bf17ced13d50
PetClubTV,https://test.946985.filegear-sg.me/proxy/3be559bd00223a5d
ROCKAction,https://iptv.852851.xyz/ch/7764b570509d615773e0897940ae8543/master.m3u8
ROCKAction,https://test.946985.filegear-sg.me/proxy/fbd368c7b8f2f787
SMART知识,https://test.946985.filegear-sg.me/proxy/f70072c0ab52b6a8
TRACESportStars,https://test.946985.filegear-sg.me/proxy/f0889f7214e25cb8
TRACEUrban,https://test.946985.filegear-sg.me/proxy/119570d67d54211a
TV5MODNDE,http://hao6688.3322.org:30066/stream/channelid/1476756624?ticket=699b0515b3bc79b861ea2ee99c56a43c8dae31e5&profile=pass
TVBS精采,https://iptv.852851.xyz/ch/bb3281a447bf2b92e8649856a3cf47e4/master.m3u8
爱尔达宠物运动,https://iptv.852851.xyz/ch/de92d33f53f4b6626ceb600ecbbf4697/master.m3u8
爱尔达宠物运动,https://test.946985.filegear-sg.me/proxy/0e03a034987e2cc5
博斯高球1,https://iptv.852851.xyz/ch/a5e9e7032ecb8af768a65c9ae12fc884/master.m3u8
博斯高球1,https://test.946985.filegear-sg.me/proxy/2378932ea39d747e
博斯高球2,https://test.946985.filegear-sg.me/proxy/a573f9ed005869ad
博斯魅力,https://test.946985.filegear-sg.me/proxy/6ecb3fd3fb9772b2
博斯网球,https://test.946985.filegear-sg.me/proxy/f6ef623eab0bd5c9
博斯无限1,https://test.946985.filegear-sg.me/proxy/86eda08c835ca83b
博斯无限2,https://test.946985.filegear-sg.me/proxy/24f2e151f6966ed2
博斯运动1,https://test.946985.filegear-sg.me/proxy/4fbfde36336ad2b8
博斯运动2,https://test.946985.filegear-sg.me/proxy/1fcd92d2d3d63f7f
采昌影剧,https://test.946985.filegear-sg.me/proxy/04a05cbf1d423cae
达文西,https://test.946985.filegear-sg.me/proxy/a78a400685658f7e
东森呦呦,http://dbmlasvgas.sylu.cc:8880/stream/d20574e8-2502-49ef-94f1-ba3ef3aabd3c/playlist.m3u8
滚动力Rollor,http://220.135.64.124:5050/4gtv-live012/index.m3u8?proxy=true
韩国娱乐,https://test.946985.filegear-sg.me/proxy/c73abf6fc599cf43
好消息,https://test.946985.filegear-sg.me/proxy/ed8ad9936d81b762
好消息2,https://test.946985.filegear-sg.me/proxy/f3f8135feb777e7d
华视,https://iptv.852851.xyz/ch/7a872af54b1cf5759760cda101a96322/master.m3u8
华视,https://test.946985.filegear-sg.me/proxy/53091660b51231a7
金光布袋戏,https://iptv.852851.xyz/ch/25b16c8078470f48c7d2c81116d4d219/master.m3u8
靖天国际,https://test.946985.filegear-sg.me/proxy/61ead71226c49dbd
靖天欢乐,https://test.946985.filegear-sg.me/proxy/6d3a5c3889309723
靖天日本,https://test.946985.filegear-sg.me/proxy/57e289e5cb00db7a
靖天戏剧,https://test.946985.filegear-sg.me/proxy/94be4223a3137339
靖天映画,https://iptv.852851.xyz/ch/13eaf1f8e1b5a94d2350dccab165849a/master.m3u8
靖天映画,https://test.946985.filegear-sg.me/proxy/f2e8e61d2704f52d
靖天育乐,https://test.946985.filegear-sg.me/proxy/339a7315a4df7465
靖天资讯,https://test.946985.filegear-sg.me/proxy/5892cd7af5cbf778
靖天综合,https://test.946985.filegear-sg.me/proxy/0627eaf994b603ca
靖洋戏剧,https://iptv.852851.xyz/ch/c6a9a10a88d2d16d79ff1731fa6634d1/master.m3u8
靖洋戏剧,https://test.946985.filegear-sg.me/proxy/8f4b84e6279932ba
客家电视,https://test.946985.filegear-sg.me/proxy/12b11283589e437c
龙华经典,https://test.946985.filegear-sg.me/proxy/faf8c548f20d0b0c
龙华偶像,https://test.946985.filegear-sg.me/proxy/8c1685ac3675f3bf
龙华日韩,https://test.946985.filegear-sg.me/proxy/f6f78c765df2ddeb
龙华洋片,https://test.946985.filegear-sg.me/proxy/78e71df9c55208b3
龙祥时代,https://test.946985.filegear-sg.me/proxy/a0e14cf6665c39b7
时尚运动X,https://test.946985.filegear-sg.me/proxy/fe184bca34396130
视纳华仁纪实,https://test.946985.filegear-sg.me/proxy/09cb4f40977aa794
台视,https://test.946985.filegear-sg.me/proxy/4f0ec852d5963f59
探索,http://hao6688.3322.org:30066/stream/channelid/2043319510?ticket=5020714b439c287bf3cfdc0a4069d115647bb9d9&profile=pass
卫视电影,http://hao6688.3322.org:30066/stream/channelid/276139302?ticket=797a9386b7fb2ac7031b760bd182c7018541ae95&profile=pass
亚洲旅游,https://iptv.852851.xyz/ch/22629042ba4aeac6d099f950272b06fe/master.m3u8
亚洲旅游,https://test.946985.filegear-sg.me/proxy/5e1a694aab31c3e0
影迷数位电影,https://test.946985.filegear-sg.me/proxy/55cc067f8db2bcdb
影迷数位纪实,https://test.946985.filegear-sg.me/proxy/156e9179188e94d6
智林体育,https://test.946985.filegear-sg.me/proxy/296f5ea0b97b0ab1
中视,https://iptv.852851.xyz/ch/177f5903c7e4ae806ba85f66cb9a47e9/master.m3u8
中视,https://test.946985.filegear-sg.me/proxy/4352f1616e15127a
Focus风采戏剧,https://test.946985.filegear-sg.me/proxy/a3c0b502d35dacab
Focus欢乐综合,https://test.946985.filegear-sg.me/proxy/1c48055682245284
台湾戏剧,https://test.946985.filegear-sg.me/proxy/9223ad27570d6a3d
黄金八点档,https://test.946985.filegear-sg.me/proxy/d6b6a3999ff309af
猪哥亮歌厅秀,https://iptv.852851.xyz/ch/14db6078bae8ec9eeb8ca5aab68b4b39/master.m3u8
猪哥亮歌厅秀,https://test.946985.filegear-sg.me/proxy/e19253500c003a2e
东森购物1,https://test.946985.filegear-sg.me/proxy/bf0eb50b3e1e7804
东森购物2,https://test.946985.filegear-sg.me/proxy/04e861966f1d0fc1
东森购物3,https://test.946985.filegear-sg.me/proxy/32055fd40a9ceeeb
国会1,https://test.946985.filegear-sg.me/proxy/3148c9ef84c7ebb6
国会2,https://test.946985.filegear-sg.me/proxy/e8fe022974d1f17c
PetClubTV,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv110&token=https://t.me/GPT_858
爱尔达宠物运动,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv070&token=https://t.me/GPT_858
靖天资讯,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv065&token=https://t.me/GPT_858
视纳华仁纪实,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv013&token=https://t.me/GPT_858
BLOOMBERG,http://hao6688.3322.org:30066/stream/channelid/373459538?ticket=f108afff38749af00fd8785242a5b3a14cb80626&profile=pass
TRTWORLD,https://dash2.antik.sk/live/test_trt_world_atktv/playlist.m3u8
NewsWorld,https://php.946985.filegear-sg.me/mytv265.php?id=NSWD
ARIRANG,https://test.946985.filegear-sg.me/proxy/a1695b639662b47c
KBSWORLD,http://hao6688.3322.org:30066/stream/channelid/66659752?ticket=91b777df27e378e5ce8088208c23316eeebd28ef&profile=pass
ИЗВЕСТИЯ,https://hls-igi.cdnvideo.ru/igi/igi_sq/playlist.m3u8
ИЗВЕСТИЯ,https://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
法国14K,https://test.946985.filegear-sg.me/proxy/8bf6d62eb9dc2206
法国1,https://test.946985.filegear-sg.me/proxy/71eb898aa398f1b9
法国24K,https://test.946985.filegear-sg.me/proxy/69bf3d28c4a2aea9
法国2,https://test.946985.filegear-sg.me/proxy/053bf6fe5cb58e79
法国3,https://test.946985.filegear-sg.me/proxy/9a98c5ce88baad6e
法国4,https://test.946985.filegear-sg.me/proxy/407c8b4eed931f9f
法国5,https://test.946985.filegear-sg.me/proxy/2790b25f56f45e5f
法国M6,https://test.946985.filegear-sg.me/proxy/cda17ffd0436edbe
法国gulli,https://test.946985.filegear-sg.me/proxy/7e0a9ae6a27eee96
法国Canal+,https://test.946985.filegear-sg.me/proxy/9d114bb59c1b6cab
法国Canal+4K,https://test.946985.filegear-sg.me/proxy/310a1cccd2d0e931
北京纪实,http://hao6688.3322.org:30066/stream/channelid/1920843114?ticket=db6d15a4632925e773e31a694b6676d98d788c72&profile=pass
文物宝库,http://cdn.jdshipin.com:8880/hntv.php?id=wwbk
1905电影网流金岁月,http://129.211.14.102:25000/1905.php?t=1&id=LIVEOYY31H24H48NE&token=www.9kds.com
1905电影网环球经典,http://129.211.14.102:25000/1905.php?t=1&id=LIVE8J4LTCXPI7QJ5_261&token=www.9kds.com
重温经典,http://8.138.7.223/tv/cwjd.php
重温经典,http://hao6688.3322.org:30066/stream/channelid/1416540929?ticket=56b3e8e6f82d4ea78d9ea33bae5c993df7596d31&profile=pass
重温经典,http://hao6688.3322.org:30066/stream/channelid/1649151801?ticket=c31d7e9f66967519bc9f59fe3283ef2c98c765c3&profile=pass
卡酷卡通,http://hao6688.3322.org:30066/stream/channelid/2045963679?ticket=72173971f868e41f28aa2d9f68d301d26b259e75&profile=pass
新视觉,http://hao6688.3322.org:30066/stream/channelid/688466407?ticket=132545b19b2a6006a4b2c7a10f544e8558c173f3&profile=pass
NOW70s,https://php.946985.filegear-sg.me/mytv265.php?id=NOW7
NOW80s,https://php.946985.filegear-sg.me/mytv265.php?id=NOW8
NOWROCK,https://php.946985.filegear-sg.me/mytv265.php?id=NOWR
NOW90s00s,https://php.946985.filegear-sg.me/mytv265.php?id=NOW9
Concerto,https://php.946985.filegear-sg.me/mytv265.php?id=CONC
TRACEUrban,https://php.946985.filegear-sg.me/mytv265.php?id=TRUR
德国DeluxeMusic,https://test.946985.filegear-sg.me/proxy/a341324bc76a1184
法国M6音乐,https://test.946985.filegear-sg.me/proxy/803c517b325bfafc
法国MezzoLive,https://test.946985.filegear-sg.me/proxy/749755700e4ed9c6
法国Mezzo,https://test.946985.filegear-sg.me/proxy/b3e72e32c5be5e8e
法国NRJHits,https://test.946985.filegear-sg.me/proxy/a23981548880f405
HOY77,http://iptv.4666888.xyz/iptv2A.php?id=35
RTHK31,http://iptv.4666888.xyz/iptv2A.php?id=23
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=25
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=26
TVB黄金华剧,http://iptv.4666888.xyz/iptv2A.php?id=34
TVB奖门人,http://iptv.4666888.xyz/iptv2A.php?id=31
澳视澳门,http://iptv.4666888.xyz/iptv2A.php?id=41
中国电影,http://iptv.4666888.xyz/iptv2A.php?id=61
八度空间,http://iptv.4666888.xyz/iptv2A.php?id=52
NESN4K,https://iptv.852851.xyz/ch/4213d7c43e94f427ba46fe8d513eeb87/master.m3u8
SkySportsF14KUK,https://iptv.852851.xyz/ch/bd0b990aff0b71aa30c31c1fdffcd489/master.m3u8
Sportsnet4KCA,https://iptv.852851.xyz/ch/788975a1aeb9eb21c5df4d7a4f2b4f57/master.m3u8
SportsnetOne4KCA,https://iptv.852851.xyz/ch/a9d13ca36dbe39ea4ccfc992454c2949/master.m3u8
StingrayAmbiance4KCA,https://iptv.852851.xyz/ch/2d7e3f74ee17d098e5a28abc2ddb276f/master.m3u8
StingrayNOW4KCA,https://iptv.852851.xyz/ch/8156776cca812d2161e96c067e59cf58/master.m3u8
TNTSportsUltimate4KUK,https://iptv.852851.xyz/ch/7ef3550983afc7a57615b4960a5f1e04/master.m3u8
TSN4KCA,https://iptv.852851.xyz/ch/8ff763fd35d875090fd9ecd3787d3224/master.m3u8
CosmoteSport4GR,https://iptv.852851.xyz/ch/c4b023f8305cc9c03e2e37c557463b52/master.m3u8
CosmoteSport7GR,https://iptv.852851.xyz/ch/e9551200da050e511cf4fe3a8e7da415/master.m3u8
CosmoteSport9GR,https://iptv.852851.xyz/ch/b9c6cc06051dda756078fc59c3d8804b/master.m3u8
ESPN2,https://iptv.852851.xyz/ch/6b0c81641d32db9353070cb781f3998d/master.m3u8
FanDuelTVExtra,https://iptv.852851.xyz/ch/a2f5fb1556b854eb9303ddb8e383f87a/master.m3u8
FIGHTSPORTS,https://iptv.852851.xyz/ch/4a60d42b902d9825f9a14f143a7bf5bc/master.m3u8
MSGSportsZone,https://iptv.852851.xyz/ch/cf880edb083c23bb61e5520026585ddd/master.m3u8
NBCSportsBoston,https://iptv.852851.xyz/ch/ae916654554b3c49b2c856c77430c365/master.m3u8
NBCSportsCalifornia,https://iptv.852851.xyz/ch/d32a669551b7ca66397e98093dae6eff/master.m3u8
NFLRedZone,https://iptv.852851.xyz/ch/7fe212daf0c05f9f07a6b82174bb58d1/master.m3u8
SECNetwork,https://iptv.852851.xyz/ch/07dcd9f2f34c351467edee62eafd1fa3/master.m3u8
SKYSport1NZ,https://iptv.852851.xyz/ch/70d78f87f1f0e457d2f9164abeeed722/master.m3u8
SKYSport7NZ,https://iptv.852851.xyz/ch/49dc35bd137eb05b48bef9f8595406bc/master.m3u8
SkySportsMainEventUK,https://iptv.852851.xyz/ch/8e7f4d61756a334943773b8e3c7b1e48/master.m3u8
SportsnetPittsburgh,https://iptv.852851.xyz/ch/ab8715f1c70515c51198a23dfee47dbd/master.m3u8
StrongmanChampionsLeague,https://iptv.852851.xyz/ch/2125c23748ab8d83c14eae86b447eaef/master.m3u8
TNTSports3UK,https://iptv.852851.xyz/ch/4a9995466bc739f56f0c4e16cf99ab7c/master.m3u8
TSN5CA,https://iptv.852851.xyz/ch/19045d0386fe3f34ede3e45da1a355a1/master.m3u8
WWESuperstarCentral,https://iptv.852851.xyz/ch/91990bbcad037c2815d5999fe36bec95/master.m3u8
YESNetwork,https://iptv.852851.xyz/ch/ac5452f4877c623c857a289808b1baae/master.m3u8
ELTA体育1,https://test.946985.filegear-sg.me/proxy/c8f691869d37ef36
HAMI体育1,https://test.946985.filegear-sg.me/proxy/aa02bf659c07a901
卫视体育1,http://hao6688.3322.org:30066/stream/channelid/1930074243?ticket=a05e683ad825f3473c13263566be76e1b2efcb98&profile=pass
卫视体育2,http://hao6688.3322.org:30066/stream/channelid/921123082?ticket=4c497968849ab6b212186eda1a319daae0a20c84&profile=pass
NOW体育精选,https://test.946985.filegear-sg.me/proxy/9adf0b8d593300d0
NOW体育精选,https://test.946985.filegear-sg.me/proxy/f3108ab57298125d
NOW体育14K,https://mpd2hls.699898.xyz/ch/575064216da8b66b201e700324f3613e/master.m3u8
NOW体育14K,https://test.946985.filegear-sg.me/proxy/5ed27bcd436513bd
NOW体育14K,https://test.946985.filegear-sg.me/proxy/7e4a6fd94d011e30
NOW体育1,https://test.946985.filegear-sg.me/proxy/b8a6ffa9c37960bd
NOW体育2,https://test.946985.filegear-sg.me/proxy/19d106fbb517982c
NOW体育3,https://test.946985.filegear-sg.me/proxy/6e9eaa96ebb03cfd
NOW体育4,https://test.946985.filegear-sg.me/proxy/0843bbdcb376f69f
NOW体育5,https://test.946985.filegear-sg.me/proxy/2d38aed84084019e
NOW体育6,https://test.946985.filegear-sg.me/proxy/b4f4823421f6b1d0
NOW体育7,https://test.946985.filegear-sg.me/proxy/fdae6d431aeb4f93
NOW英超TV,https://test.946985.filegear-sg.me/proxy/b18a66280e388d5b
NOW英超TV,https://test.946985.filegear-sg.me/proxy/ea0fd7747193f8e6
NOW英超1,https://test.946985.filegear-sg.me/proxy/ff98a175358809c5
NOW英超2,https://test.946985.filegear-sg.me/proxy/aad124f0600b4d6f
NOW英超3,https://test.946985.filegear-sg.me/proxy/73c11b4e5fd8b97c
NOW英超4,https://test.946985.filegear-sg.me/proxy/473540e0921bd6b9
NOW英超5,https://test.946985.filegear-sg.me/proxy/ff9c1578175ab65a
NOW英超6,https://test.946985.filegear-sg.me/proxy/659676acf09b57de
欧洲体育1,https://test.946985.filegear-sg.me/proxy/f51e9e9f89a7c51b
欧洲体育2,https://test.946985.filegear-sg.me/proxy/f3ac916626fd3059
欧洲体育1,https://test.946985.filegear-sg.me/proxy/1ecc8ebee4a45909
欧洲体育2,https://test.946985.filegear-sg.me/proxy/8d4df0de49a19a92
欧洲体育1,https://test.946985.filegear-sg.me/proxy/0ec0634135a2cd3e
欧洲体育2,https://test.946985.filegear-sg.me/proxy/60fbadb5d9cb8c73
法国beIN体育1,https://test.946985.filegear-sg.me/proxy/d4607e328de9276d
法国beIN体育2,https://test.946985.filegear-sg.me/proxy/036c7921c2126f1c
法国beIN体育3,https://test.946985.filegear-sg.me/proxy/7219fff9bec70249
法国CANAL+FOOT,https://test.946985.filegear-sg.me/proxy/ef3174f16d4557d2
法国CANAL+SPORT,https://test.946985.filegear-sg.me/proxy/2aa21fe914880e6a
法国CANAL+SPORT360,https://test.946985.filegear-sg.me/proxy/3ea1678cd883a5de
法国CANALGOLF+,https://test.946985.filegear-sg.me/proxy/6f6259c47fc0783c
法国CANAL+LIVE1,https://test.946985.filegear-sg.me/proxy/f5ead7385ef9e3d7
法国CANAL+LIVE2,https://test.946985.filegear-sg.me/proxy/9b5f8a8854074719
法国CANAL+LIVE3,https://test.946985.filegear-sg.me/proxy/a820824fa7237a0d
罗马尼亚PRIMASport1,https://test.946985.filegear-sg.me/proxy/031a3f93785f5e10
罗马尼亚PRIMASport2,https://test.946985.filegear-sg.me/proxy/234ec786219f8851
罗马尼亚PRIMASport3,https://test.946985.filegear-sg.me/proxy/920332fcf92f7eec
罗马尼亚PRIMASport4,https://test.946985.filegear-sg.me/proxy/ae7af16a08df032d
罗马尼亚PRIMASport5,https://test.946985.filegear-sg.me/proxy/fda91827991eb386
波兰PolsatSportPremium1,https://test.946985.filegear-sg.me/proxy/2d01a86f2b919823
波兰PolsatSportPremium2,https://test.946985.filegear-sg.me/proxy/0d12c4e1bf16ebac
波兰CANAL+Sport,https://test.946985.filegear-sg.me/proxy/4bcdff64289c1f4b
波兰CANAL+Sport2,https://test.946985.filegear-sg.me/proxy/4be17144e088af8c
葡萄牙sporttv1,https://test.946985.filegear-sg.me/proxy/b57707d48ea3395e
葡萄牙sporttv2,https://test.946985.filegear-sg.me/proxy/8ce632cfdf21dc5e
葡萄牙sporttv3,https://test.946985.filegear-sg.me/proxy/ad07dd4338ccb671
葡萄牙sporttv4,https://test.946985.filegear-sg.me/proxy/6df3bb711f916488
葡萄牙sporttv5,https://test.946985.filegear-sg.me/proxy/2e5a3cb38f72a6dd
葡萄牙sporttv6,https://test.946985.filegear-sg.me/proxy/4ff930484c5dcc99
葡萄牙sporttv7,https://test.946985.filegear-sg.me/proxy/a8c7608240dec023
KCTV朝鲜中央电视,http://bt.sc1970.xyz:9099/tv.intchoson.com/kctv/main_stream.m3u8
天映经典,http://bt.sc1970.xyz:9099/45.198.32.161:8978/play/ccm/index.m3u8
兵器科技,http://207.56.13.146:81/cdnlive/gfjs.m3u8
风云音乐,http://207.56.13.146:81/cdnlive/fyyy.m3u8
风云剧场,http://207.56.13.146:81/cdnlive/fyjc.m3u8
怀旧剧场,http://207.56.13.146:81/cdnlive/hjjc.m3u8
第一剧场,http://207.56.13.146:81/cdnlive/dyjc.m3u8
女性时尚,http://207.56.13.146:81/cdnlive/nxss.m3u8
高尔夫网球,http://207.56.13.146:81/cdnlive/gefwq.m3u8
央视文化精品,http://207.56.13.146:81/cdnlive/ysjp.m3u8
老故事,http://14.153.176.89:1234/884121956
老故事,http://27.12.12.42:1234/884121956
老故事,http://110.154.192.40:7788/884121956
老故事,http://123.113.205.253:3000/884121956
老故事,http://27.19.213.28:1234/884121956
老故事,http://116.147.152.109:9000/884121956
老故事,http://8.135.27.147:1234/884121956
老故事,http://101.6.130.102:1234/884121956
老故事,http://111.122.65.198:1234/884121956
老故事,http://59.110.175.70:10000/884121956
老故事,http://113.46.143.74:5080/884121956
